WH1,2023-03-03,FBA,ASIN Blacklist,Brand Blacklist,,Reorder Qty,Backorder,2023-03-03,Gustotrade,,3.18,,848,2801,2801,2801,,"$74,638","$28,041",38%,WH1,FBA,backorder,unipack,1.8,0.075,0.5,7,30,0,default,FBA-DTA,,Y,,0.33,3pl_fbaprep4u,3/3/2023 4:13:08,,20%,48%,,,,,,30,30,30,,,https://svc-reports.s3.amazonaws.com/python_po_files/2023/3/3/fba/PO_WH1_23-03-03_13-11-57_BUF_FBA.xlsx,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FBA Inbound Eligibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVC Purchase Decision,Ordering Notes,Supplier Code,SVC Notes1,SVC Notes2,SVC Outstanding Qty,SVC ToOrder Target,SVC Inventory Level,Supplier Stock Level,Supplier Backorder ETA,SVC Code,SVC Manual SKU Multiplier,SVC Formula SKU Multiplier,SVC Variation Multiplier,SVC Target AMZN Qty (pks),SVC Vendor Qty (eaches),SVC Vendor Qty (cases),SVC Final AMZN Qty (pks),SVC Tot Cost,SVC Tot Profit,MSKU,ASIN,UPC,Supplier SKU,Supplier Map Price,Adjusted Supplier Unit Price,Supplier Unit Price,UOM,Supplier Sold By Increments,Supplier Case Size,Supplier Notes,Supplier Item Description,Amazon Title,See Amazon Page,Supplier Sold By Increments.1,AMZ Multi Pack Qty,Keepa Ref Price V7 Fast Median,Keepa Ref Price V7 Slow Median,Total COGS $USD,Net Profit $USD,Net Margin %,Net RoI %,Best Seller Rank,SVC BSR Velocity Estimate,SVC Ref Price,Est. Sales / Month,Est. Share of Sales / Month,Est BSR All Sellers 30D Orders,Est BSR Share Sales 30D Orders,Est AUSV 30D Orders,"MAX(AW,AX)",FNSKU,Product Group,Prime Sellers in BuyBox Contention,Unit per Session Conversion % 90D,Supplier Shipping $USD,Ship To Amazon $USD,Ship To Amazon / unit $USD,Prep $USD,Amazon Required Prep,BuyBox Seller Type,Amazon sells at $USD,Lowest FBA New Price $USD,No# of sellers,Discount %,SVC ASIN Global BuyBox % 30D,Amazon Ever A Seller?,Buy Box Suppressed?,SVC Current listing FBA ASIN price,Potential SNL,Length and girth,Size Tier,"Shipping weight, lbs",Dim. Weight lbs,Package Height inches,Package Length inches,Package Width inches,Referral Fee $USD,S&L Fees,US Single Ful- fillment Fee $USD,Monthly Storage Fee $USD,Estimated upcoming FBA Fees,Total Amazon Fees $USD,Keepa Ref Price V7 Forecast,No Authorized ASIN,No Authorized Category,No Authorized Brand,Promo,Case Max Dimension,Brand,Case Weight lbs,Supplier Unit Price.1,UPC.1,ASIN.1,Product Type Name,Match Code,Supplier SKU Price Update Datetime,PC2 updated,SVC Order Price 7D,SVC Order Price 15D,SVC Order Price 30D,SVC Order Price 90D,SVC Order Price 180D,Realized Rate of Return (Margin) 360D,Supplier Qty Update Datetime,Total # Orders 7D-360D,PC2 Product not found on Amazon datetime,Global Voice of Customer NCX Rate,Global Voice of Customer NCX Orders,Clean UPC,Keepa UPC,Fixed Price,Limit Ceiling,Small & Light,Case UPC,Shelf Life,Category Code,Global Adj Refund Rate,FBA Inbound Performance,Meltable,Master Item SKU,Master Item ID,Profitable AUSV Rolling Max Waterfall,AUSV WMA 7D-360D,DG Classification,AUSV Rolling Max Waterfall,Keepa updated,Keepa Ref Price V7 Fast 0%,Keepa Ref Price V7 Fast 10%,Keepa Ref Price V7 Fast 20%,Keepa Ref Price V7 Fast 30%,Keepa Ref Price V7 Fast 40%,Keepa Ref Price V7 Fast 60%,Keepa Ref Price V7 Fast 70%,Keepa Ref Price V7 Fast 80%,Keepa Ref Price V7 Fast 90%,Keepa Ref Price V7 Fast 100%,Keepa Ref Price V7 Slow 0%,Keepa Ref Price V7 Slow 10%,Keepa Ref Price V7 Slow 20%,Keepa Ref Price V7 Slow 30%,Keepa Ref Price V7 Slow 40%,Keepa Ref Price V7 Slow 60%,Keepa Ref Price V7 Slow 70%,Keepa Ref Price V7 Slow 80%,Keepa Ref Price V7 Slow 90%,Keepa Ref Price V7 Slow 100%,Global ratings,Variation ratings,SVC Variation # of Reviews,SVC Total # of Reviews,Profitable AUSV WMA 7D-360D,Review Date,NS DTA Outstanding Requested Qty,Seasonal multiplier,Supplier Hazmat,Inbound Working qty,Shipped qty,Receiving qty,"Package weight, lbs",TMP2,TMP3,TMP4,TMP5,TMP6,TMP7,TMP8,Eligibility for FBA Program.,IneligibilityReason,Supplier In Stock Rate WMA 7_360,GPO - Dim. Comparison,Profitable orders ratio  waterfall 7_180,MSKU listing status,Adj Supplier Unit Price Min Margin 15%,ASIN Level Map Price,NS Outstanding Normal Requested Qty,NS Outstanding Normal Ordered Qty,NS Outstanding Normal Received Qty,NS Outstanding Backorder Requested Qty,NS Outstanding Backorder Ordered Qty,NS Outstanding Backorder Received Qty,Target Velocity,Target DOI,Outstanding DOI,Active DOI,DUR,Inventory Age,Hmargin_90_Waterfall_7_90,Shipments Receiving qty,Discontinued,BSR %,BSR % Type,Supplier Stock Level2,Small and Light: Referral Fee $USD,MOQ,Supplier Item Weight lbs,Supplier  LongSide inches,AMZN BB % Winner 0_30,AMZN BB % Winner 0_90,AMZN BB % Winner 0_3,BSR Drops 30D,BSR Drops 90D,BSR Drops 180D,SVC BSR Drops Velocity Estimate WMA 7_360,Is Redirected ASIN,Price Stability,Cost prep in Amazon,Cost prep SL in Amazon,Barcode instruction
,,WH1,,,0,15,0,"99,999",,2,1.00,0.00,1.00,0,0,0,0,$0,$0,B000BQN4IS-WH1-000000,B000BQN4IS,089301737556,F273755,,$5.05,$5.05,,1,1,,Mr Heater 1/4 Inch Male Pipe Thread x 1 Inch-20 Male Throwaway Cylinder Thread,"Mr Heater F273755 1/4 Male Pipe Thread x 1""-20 Male Throwaway Cylinder Thread Fitting,Multicolored,Regular",https://www.amazon.com/dp/B000BQN4IS?psc=1,1,1,$12.06,$12.30,$5.09,$1.24,10%,23%,97361.6,68.204114,$12.21,59,23.6,59,24,2,24,X0039Q9DI3,Home,3,12%,,$0.04,$0.04,$0.18,,FBA,$14.19,$10.89,22,,6%,Y,N,,Y,15.000,UsLargeStandardSize,0.25,0.20,1.80,4.60,3.40,$1.83,$3.86,$3.86,$0.01,$3.86,$5.69,$14.10,,,,,,Mr. Heater,,$5.05,089301737556,B000BQN4IS,HOSE_PIPE_FITTING,0,12/16/2020 15:33,02/28/2023 08:59,,$12.21,$12.14,$12.59,$12.67,,,47,,,,089301737556,089301737556,,,N,,,,0.106,,N,SBW4LXCJMA,135092,0.5143,0.0885,,0.6857,2023-03-03,$7.20,$10.20,$10.29,$10.68,$11.64,$12.56,$12.97,$13.34,$13.94,$14.32,$7.20,$10.20,$10.33,$10.91,$11.92,$12.72,$13.02,$13.44,$13.99,$14.98,477,477,135,135,0.0573,07/17/2021 UTC,,,N,,,,0.249,,,,,,,,,N/A,,,0,Inactive,$4.46,,,,,,,,0.51,0,0,0,0,,0.01475,,N,0.0089,First group,-1,1.8,1,,,53%,69%,100%,29,96,219,6.56,,Stable,,,RequiresFNSKULabel
,,WH1,,,32,16,0,"99,999",,2,1.00,0.00,0.08,0,0,0,0,$0,$0,B003KN3GAK-WH1-000001,B003KN3GAK,40132881028980,05074711001,$0.00,$52.99,$52.99,,1,1,,Wera Adjustable Torque Screwdriver (in-lbs Scale) with Quick-Release Chuck,"Wera 05074711001 Kraftform 7446 Hexagon Torque Screwdriver, 1/4"" Head, 11.0-29.0""/lbs Variable Torque Adjustment Range",https://www.amazon.com/dp/B003KN3GAK?psc=1,1,1,$81.11,$81.11,$53.05,$14.88,18%,28%,15526,,$84.74,397,142.92,33,12,7,12,B003KN3GAK,BISS Basic,5,,,$0.06,$0.06,$0.00,,FBA,$92.70,$73.84,13,,17%,Y,N,78.76,N,16.535,UsLargeStandardSize,0.44,0.28,2.36,7.09,2.36,$12.71,$4.08,$4.08,$0.02,$4.08,$16.79,$79.61,,,,,,Wera,,$52.99,40132881028980,B003KN3GAK,SCREWDRIVER,0,03/03/2023 04:03,02/28/2023 08:58,,$84.61,$91.33,$88.28,$88.28,,03/03/2023 04:19,14,,,,4013288102898; 40132881028980,,,,N,,,,0.000,,N,SLEB4O006X,3058143,0.85,0.2381,,0.85,2023-03-03,$69.46,$71.73,$73.75,$73.84,$73.84,$84.87,$92.70,$93.42,$96.50,$106.09,$69.46,$71.80,$73.75,$73.84,$73.84,$86.49,$92.70,$93.88,$99.99,$109.57,468,39,13,141,0.2381,05/12/2021 UTC,,,N,,40,0,0.441,,,,,,,,,N/A,0.20,,1,Inactive,$0.00,,,,,,,,0.40,0,81,0,81,8,0.1893,0,N,0.0006,The best seller,0,1.8,1,0.5,7,6%,3%,100%,50,132,346,20.98,,Stable,,,MustProvideSellerSKU
,,WH1,,,0,0,,"99,999",,2,1.00,0.00,1.00,0,0,0,0,$0,$0,B07R8CMPQX-WH1-000000,B07R8CMPQX,636823700683,XFLDC2000,$239.12,$99.99,$99.99,,1,1,,American Bass Micro D Class Mono Block Amplifier 2000 Watts Max,"American Bass XFL DC 2000 Monoblock 4 Channel Class D 2000 Watt Max Power 180Hz Low Pass Car Audio Amplifier with Bass Boosting Functionality, Black",https://www.amazon.com/dp/B07R8CMPQX?psc=1,1,1,$184.37,$183.89,$100.84,$29.37,19%,29%,196468.3,10.377546,$157.43,17,10.2,17,10,0,10,B07R8CMPQX,Automotive Parts and Accessories,0,29%,,$0.85,$0.85,$0.00,ConsultHelpDocuments,FBA,,$188.01,1,,,Y,Y,,,39.803,UsLargeStandardSize,6.97,3.31,3.39,15.55,8.74,$18.89,$8.45,$8.22,$0.22,$8.44,$27.11,$186.20,,,,,,American Bass,,$99.99,636823700683,B07R8CMPQX,ELECTRONIC_COMPONENT_AMPLIFIER,0,03/03/2023 04:03,02/28/2023 08:57,,,,,,,03/03/2023 04:18,4,,,,636823700683,636823700683,,,N,,,,0.000,,N,SY38Z1C7MK,60429,0,0.1081,,0.25,2023-03-03,$130.10,$133.03,$155.89,$176.37,$181.88,$186.59,$190.84,$206.77,$224.44,$229.99,$126.46,$133.16,$149.26,$162.04,$180.91,$185.17,$188.01,$202.08,$223.52,$229.99,28,28,6,6,0,08/03/2022 UTC,,,N,,,,6.967,,,,,,,,,N/A,0.30,,,Inactive,$0.00,$239.12,,,,,,,0.11,0,0,0,0,,,,N,0.0106,Second Group,0,1.44,1,7.1,16.25,0%,0%,0%,7,17,47,1.48,,Stable,,,MustProvideSellerSKU
,,WH1,,,0,0,,"99,999",,2,1.00,0.00,1.00,0,0,0,0,$0,$0,B003IHPR4G-WH1-000000,B003IHPR4G,783192025722,TJ12000101,,$30.45,$30.45,,1,1,,"Fulton Swivel Jack 1200lbs Bolt-On 6"" Wheel","Fulton TJ12000101 Swivel Trailer Tongue Jack, 1200 Lbs. Capacity",https://www.amazon.com/dp/B003IHPR4G?psc=1,1,1,$66.85,$66.39,$32.30,$10.43,16%,32%,92599,11.160272,$66.62,67,31.26666667,67,31,0,31,,Automotive Parts and Accessories,2,,,$1.85,$1.85,$0.18,,AM,$68.89,$68.89,26,,0%,Y,N,,,44.500,UsSmallOversize,13.60,4.86,5.00,22.50,6.00,$7.99,$15.19,$15.62,$0.21,$15.02,$23.61,$68.85,,,,,,Fulton,,$30.45,783192025722,B003IHPR4G,UTILITY_JACK,0,11/15/2020 04:08,02/28/2023 09:00,,,,,,,,18,,,,783192025722,791811928200; 611105133939; 553239566446; 014891446502; 783192025722; 033586812675,,,,,,,0.000,,N,SMDIQWVYZU,293936,0,0.0768,,0.5385,2023-03-03,$51.25,$62.25,$64.97,$65.79,$66.27,$68.07,$68.89,$68.89,$68.97,$68.99,$48.70,$56.82,$63.12,$65.34,$65.84,$67.26,$68.88,$68.89,$68.96,$79.30,598,598,271,271,0,11/02/2022 UTC,,,N,,,,13.600,,,,,,,,,N/A,,,0,Incomplete,$30.99,,,,,,,,0.08,0,0,0,0,,,,N,0.0042,The best seller,-1,1.44,1,,,53%,48%,100%,40,105,228,8.87,,Stable,,,MustProvideSellerSKU
,,WH1,,,0,0,,"99,999",,2,1.00,0.00,0.91,0,0,0,0,$0,$0,B011CYUZCA-WH1-000000,B011CYUZCA,016118114102,58431,,$18.57,$18.57,,1,1,,"Draw-Tite Ball Mount Reducer Bushing Collar 21/2"" to 2""","Reese 58431 Trailer Hitch Reducer Bushing with Collar - 2.5"" to 2"", Black",https://www.amazon.com/dp/B011CYUZCA?psc=1,1,1,$46.85,$46.86,$18.87,$14.88,32%,78%,371320.7,12.683291,$46.86,28,16.8,26,15,0,15,,Automotive Parts and Accessories,1,,,$0.30,$0.30,$0.18,ConsultHelpDocuments,MFN,$56.15,$54.85,24,,0%,Y,N,,,21.455,UsLargeStandardSize,3.95,0.65,3.23,7.28,3.86,$5.62,$7.49,$7.28,$0.04,$7.47,$12.90,$46.03,,,,,,Reese,,$18.57,016118114102,B011CYUZCA,TOW_HITCH,0,11/15/2020 04:08,02/28/2023 09:00,,,,,,,,,,,,016118114102,016118114102,,,,,,,,,N,SRAQQDZQ2F,59948,0,0,,0,2023-03-02,$40.70,$45.04,$46.37,$46.83,$46.85,$47.01,$47.49,$47.97,$48.21,$50.14,$33.64,$44.65,$46.37,$46.83,$46.85,$47.18,$47.60,$48.08,$48.47,$50.14,56,51,20,25,0,11/16/2022 UTC,,,N,,,,3.946,,,,,,,,,N/A,,,,Incomplete,$26.45,,,,,,,,0.00,,,,0,,,,N,0.0044,First group,-1,1.44,1,,,0%,15%,100%,11,32,66,2.02,,Stable,,,MustProvideSellerSKU
,,WH1,,,0,0,,"99,999",,2,1.00,0.00,0.15,0,0,0,0,$0,$0,B003E4M4WQ-WH1-000000,B003E4M4WQ,047323022302,DH300B,,$20.19,$20.19,,1,1,,GPX DH300B 1080p Upconversion DVD Player with HDMI,GPX DH300B 1080p Upconversion DVD Player with HDMI,https://www.amazon.com/dp/B003E4M4WQ?psc=1,1,1,$42.88,$42.88,$20.67,$11.92,28%,57%,129340,,$42.88,24,9.6,4,1,0,1,,Home Theater,3,,,$0.48,$0.48,$0.18,,AM,$42.88,$42.88,20,,,Y,N,,N,35.900,UsLargeStandardSize,2.75,2.29,3.10,10.90,9.40,$3.43,$5.40,$6.60,$0.15,$7.05,$10.03,$42.88,,,,,,GPX,,$20.19,047323022302,B003E4M4WQ,VIDEO_DISC_PLAYER,0,11/15/2020 04:08,02/28/2023 09:00,,,,,,,,,,,,047323022302,071090162497; 163120727315; 031111193466; 767887454660; 031111485745; 999998358999; 031113593851; 675904059500; 151903441114; 182682302600; 617407393712; 807031785032; 999991962377; 523161130701; 168141357923; 809386504788; 047323022302; 806293935681; 809187150498; 521375562363; 872182718857; 521227119653; 014444608845; 777786110840; 132017535968; 115970767171; 041114405596; 666669806546,,,,,,,,,N,SMTA2QISPE,59024,0,0,,0,2023-03-03,$35.59,$41.15,$42.45,$42.51,$42.87,$43.62,$44.11,$44.32,$44.79,$59.12,$22.68,$37.60,$40.66,$42.46,$42.82,$43.13,$43.99,$44.30,$44.79,$59.12,3043,447,149,775,0,12/26/2022 UTC,,0.64,N,,,,2.749,,,,,,,,,N/A,,,,Incomplete,$25.76,,,,,,,,0.00,,,,0,,,,N,0.0067,First group,-1,0.96,1,,,12%,4%,100%,13,66,136,3.14,,Stable,,,RequiresFNSKULabel
,,WH1,,,0,15,,"99,999",,2,1.00,0.00,1.00,0,0,0,0,$0,$0,B00U1IBJ7E-WH1-000000,B00U1IBJ7E,705442014140,92RGRLZ,$0.00,$8.96,$8.96,,1,1,,Cold Steel Ruger LCR Rubber Training Revolver,"Cold Steel (92RGRL) Ruger LCR Rubber Training Revolver, Green",https://www.amazon.com/dp/B00U1IBJ7E?psc=1,1,1,$18.65,$18.04,$9.04,$2.27,12%,25%,98240.3,32.031906,$18.35,102,61.2,102,61,0,61,B00U1IBJ7E,Sports,1,20%,,$0.08,$0.08,$0.00,ConsultHelpDocuments,AM,$18.65,$18.65,6,,0%,Y,N,,N,22.400,UsLargeStandardSize,0.44,0.41,1.14,8.70,5.71,$2.75,$2.77,$4.27,$0.03,$4.63,$7.02,$20.62,,,,,,Cold Steel,,$8.96,705442014140,B00U1IBJ7E,AIR_GUN,0,03/03/2023 04:03,02/28/2023 08:57,,,,,,,03/03/2023 04:18,3,,,,705442014140,705442013808; 705442014140,,,N,,,,0.000,,N,SCKCQJNWWH,59900,0.0333,0.0015,,0.0667,2023-03-03,$16.17,$16.17,$16.18,$16.21,$17.19,$18.65,$18.65,$18.65,$18.65,$18.65,$16.17,$16.17,$16.17,$16.22,$16.52,$18.65,$18.65,$18.65,$18.65,$18.65,476,476,93,93,0.0005,12/05/2022 UTC,,,N,,,,0.441,,,,,,,,,N/A,1.00,,,Inactive,$0.00,,,,,,,,0.03,0,0,0,0,,,,N,0.0026,The best seller,2,1.8,1,0.45,10.75,98%,99%,100%,36,109,235,8.36,,Stable,,,RequiresFNSKULabel
,,WH1,,,0,12,,"99,999",,2,1.00,0.00,0.99,0,0,0,0,$0,$0,B004R33MYW-WH1-000000,B004R33MYW,086693550329,155032,,$24.13,$24.13,,1,1,,"BULLDOG AFrame Jack Topwind 15"" Travel 1015"" Bracket Retracted WeldOn BoltOn 5000lbs Lift Capacity","Fulton Bulldog 155032 Trailer Jack,5.5 x 5.5 x 22.5 inches",https://www.amazon.com/dp/B004R33MYW?psc=1,1,1,$54.98,$54.98,$25.71,$7.55,14%,29%,83706.3,14.765363,$54.98,55,33,55,33,0,33,,Automotive Parts and Accessories,1,14%,,$1.58,$1.58,$0.18,,AM,$54.98,$54.98,27,,0%,Y,N,,,46.500,UsSmallOversize,10.30,5.46,4.50,22.50,7.50,$6.60,$13.93,$14.83,$0.23,$14.35,$21.43,$55.19,,,,,,Fulton,,$24.13,086693550329,B004R33MYW,UTILITY_JACK,0,11/15/2020 04:08,02/28/2023 09:00,,,,,,,,6,,,,086693550329,086693550329,,,,,,,0.167,,N,STKS096DA1,159737,0.1533,0.0084,,0.1533,2023-03-03,$39.01,$52.98,$54.98,$54.98,$54.98,$54.98,$54.98,$60.34,$63.19,$64.94,$37.99,$46.81,$54.39,$54.98,$54.98,$54.98,$54.98,$59.31,$63.19,$64.94,892,884,151,159,0.0084,12/22/2022 UTC,,0.64,N,,,,10.300,,,,,,,,,N/A,,,,Incomplete,$23.55,,,,,,,,0.15,0,0,0,0,,,,N,0.0036,The best seller,-1,1.44,1,,,91%,78%,100%,43,124,299,12.7,,Stable,,,RequiresFNSKULabel
,,WH1,,,0,0,,"99,999",,2,1.00,0.00,1.00,0,0,0,0,$0,$0,B002OJC4A4-WH1-000000,B002OJC4A4,783192003966,5485007,,$7.41,$7.41,,1,1,,"Bargman Replacement Breakaway Switch with Cable and Pin - 48"" Long","Bargman 54-85-007 Cable and Pin Assembly (Breakaway Switch with 48"" Cable and Pin Assembly)",https://www.amazon.com/dp/B002OJC4A4?psc=1,1,1,$16.40,$16.40,$7.47,$2.50,15%,33%,579764,,$16.40,6,3.6,6,4,0,4,,Sports,0,,,$0.06,$0.06,$0.18,ConsultHelpDocuments,AM,$16.40,$16.40,4,,,Y,N,,Y,17.637,UsLargeStandardSize,0.45,0.25,1.42,5.20,4.80,$1.97,$2.77,$4.27,$0.02,$4.63,$6.24,$16.40,,,,,,Bargman,,$7.41,783192003966,B002OJC4A4,OUTDOOR_RECREATION_PRODUCT,0,11/15/2020 04:08,02/28/2023 09:00,,,,,,,,,,,,783192003966,783192003966,,,N,,,,,,N,S36F5B7UFY,295687,0,0,,0,2023-03-03,$16.15,$16.28,$16.40,$16.40,$16.40,$16.52,$16.99,$16.99,$19.49,$26.70,$16.15,$16.15,$16.40,$16.40,$16.40,$16.47,$16.99,$16.99,$19.41,$26.70,117,117,15,15,0,09/28/2022 UTC,,,N,,,,0.450,,,,,,,,,N/A,,,,Inactive,$7.46,,,,,,,,0.00,,,,0,,,,N,0.0169,Second Group,-1,1.44,1,,,53%,23%,1%,16,59,122,1.91,,Stable,,,RequiresFNSKULabel
,,WH1,,,0,0,,"99,999",,2,1.00,0.00,1.00,0,0,0,0,$0,$0,B004R33KUI-WH1-000000,B004R33KUI,016118073188,63840,,$8.99,$8.99,,1,1,,"Draw-Tite Hitch Ball 25/16"" x 11/4"" x 23/4"" 20000lbs GTW Chrome","Tow Ready 228.1073 Reese 63840 Class V Hitch Ball - 2-5/16"" Ball x 1-1/4"" Shank x 2-3/4"" Shank Length, 20,000 lbs. GTW, Chrome",https://www.amazon.com/dp/B004R33KUI?psc=1,1,1,$27.30,$27.30,$9.22,$7.03,26%,75%,531090.4,8.959801,$27.30,6,3.6,6,4,0,4,,Automotive Parts and Accessories,1,,,$0.23,$0.23,$0.18,ConsultHelpDocuments,AM,$27.30,$27.30,26,,0%,Y,N,,,14.330,UsLargeStandardSize,4.03,0.19,2.05,5.83,2.20,$3.28,$7.65,$7.59,$0.01,$7.50,$10.87,$25.96,,,,,,Tow Ready,,$8.99,016118073188,B004R33KUI,TOW_HITCH,0,03/12/2021 07:53,02/28/2023 08:59,,,,,,,,,,,,016118073188,016118073188,,,,,,,,,N,SW2O3FJ7CR,293863,0,0,,0,2023-03-02,$17.10,$22.00,$22.39,$26.64,$27.30,$27.30,$27.30,$27.30,$27.30,$27.30,$17.10,$22.00,$22.39,$26.80,$27.30,$27.30,$27.30,$27.30,$27.30,$27.66,176,176,53,53,0,05/08/2022 UTC,,,N,,,,4.030,,,,,,,,,N/A,0.00,,,Incomplete,$11.93,,,,,,,,0.00,,,,0,,,,N,0.0096,The best seller,-1,1.44,1,4,6,98%,76%,100%,5,29,76,1.05,,Stable,,,RequiresFNSKULabel
,,WH1,,,1,0,0,"99,999",,2,1.00,0.00,1.00,0,0,0,0,$0,$0,B07W4G9Y1K-WH1-000000,B07W4G9Y1K,784644228791,TXXBDC112,$85.99,$54.99,$54.99,,1,1,,"Audiopipe 12"" Woofer 1200W Max 4 Ohm DVC","AUDIOPIPE TXXBDC112 AUDIOPIPE New 12"" Single Stach WOOFER",https://www.amazon.com/dp/B07W4G9Y1K?psc=1,1,1,$81.93,$82.07,$55.69,$8.99,11%,16%,517541.1,,$81.93,9,5.4,9,5,0,5,B07W4G9Y1K,Wireless,1,,,$0.70,$0.70,$0.00,ConsultHelpDocuments,MFN,,$82.13,13,,0%,Y,N,85.99,,5.000,UsLargeStandardSize,14.00,0.01,1.00,1.00,1.00,$6.55,$10.69,$10.69,$0.00,$10.69,$17.24,$81.93,,,,,,Audiopipe,,$54.99,784644228791,B07W4G9Y1K,SPEAKERS,0,03/03/2023 04:03,02/28/2023 08:57,,,,,,,03/03/2023 04:18,,,,,784644228791,784644228791,,,N,,,,,,N,SPC0R2TQHT,295486,0,0,,0,2023-03-03,$81.63,$81.92,$81.93,$81.93,$81.93,$82.25,$83.58,$90.15,$106.24,$109.79,$81.63,$81.92,$81.93,$81.93,$81.93,$83.00,$86.44,$96.29,$105.65,$117.45,9,9,2,2,0,08/10/2021 UTC,0,,N,,1,,14.000,,,,,,,,,N/A,1.00,,,Inactive,$0.00,$85.99,,,,,,,0.00,,,,0,8,,,N,0.0236,Third Group,14,0.96,1,13.6,15,0%,0%,0%,0,0,10,0.3,,Stable,,,MustProvideSellerSKU
,,WH1,,,2,9,2,"99,999",,2,1.00,0.00,1.00,0,0,0,0,$0,$0,B0055R2Q96-WH1-000001,B0055R2Q96,40132881578360,05073990001,$0.00,$14.99,$14.99,,1,1,,"Wera Impaktor 1/4"" Bit Holder with Retaining Ring and Ring Magnet","Wera 05073990001 1/4"" Hex Drive Impaktor Bit Holder with Ringmagnet, Carded",https://www.amazon.com/dp/B0055R2Q96?psc=1,1,1,$24.44,$24.70,$15.01,$3.01,12%,20%,335642,,$25.07,20,9.333333333,20,9,3,9,,BISS Basic,2,13%,,$0.02,$0.02,$0.18,ConsultHelpDocuments,MFN,$24.44,$24.31,9,,15%,Y,N,24.25,N,12.402,UsLargeStandardSize,0.09,0.09,0.98,6.50,1.97,$3.01,$3.86,$3.86,$0.01,$3.86,$6.87,$25.06,,,,,,Wera,,$14.99,40132881578360,B0055R2Q96,FASTENER_DRIVE_BIT,0,03/03/2023 04:03,02/28/2023 08:58,,$26.98,$25.65,$26.44,$26.54,,03/03/2023 04:19,20,,,,4013288157836; 40132881578360,696738372566; 798256165191,,,,,,,0.100,,N,SJG0NDBCQY,3058144,0.5,0.1067,,0.5,2023-03-03,$15.90,$22.89,$23.04,$23.22,$23.22,$24.76,$25.16,$28.58,$33.90,$38.56,$15.90,$22.90,$23.09,$23.22,$23.22,$24.98,$25.18,$31.86,$36.91,$45.50,369,369,75,75,0.1054,11/03/2022 UTC,,,N,,,,0.088,,,,,,,,,N/A,1.00,,1,Incomplete,$14.24,,,,,,,,0.31,0,6,6,6,,0.17245,,N,0.0123,Second Group,14,1.44,1,0.2,6.5,52%,38%,100%,22,60,108,2.36,,Stable,,,MustProvideSellerSKU
,,WH1,,,0,12,,"99,999",,2,1.00,0.00,1.00,0,0,0,0,$0,$0,B079H3Y99V-WH1-000000,B079H3Y99V,806576228066,MM40201D,,$96.01,$96.01,,1,1,,Autotek MM Amplifier 4000 Watt D class,"Autotek The Mean Machine Subwoofer Monoblock Class D Amp (4,000 Watts), Black (MM4020.1D)",https://www.amazon.com/dp/B079H3Y99V?psc=1,1,1,$149.00,$149.00,$97.37,$30.34,20%,31%,145244.6,,$149.00,20,12,20,12,7,12,B079H3Y99V,Wireless,0,23%,,$1.36,$1.36,$0.00,ConsultHelpDocuments,MFN,$150.50,$150.50,6,,,Y,N,,,49.567,UsLargeStandardSize,9.04,6.07,3.98,17.84,11.89,$11.92,$9.25,$9.17,$0.41,$9.10,$21.09,$149.08,,,,,,Autotek,,$96.01,806576228066,B079H3Y99V,ELECTRONIC_COMPONENT_AMPLIFIER,0,07/28/2022 20:14,02/28/2023 08:58,,,,,,-0.03,06/29/2022 23:00,29,,,,806576228066,806576228066,,,N,,,,0.103,,N,SAQWXF0QRK,249038,0.5,0.2679,,0.5,2023-03-03,$119.95,$142.60,$147.75,$149.00,$149.00,$149.00,$149.20,$149.79,$152.98,$156.38,$105.77,$131.76,$145.98,$149.00,$149.00,$149.00,$149.00,$149.86,$152.75,$156.38,154,154,29,29,0.2312,06/06/2022 UTC,,,N,,,,9.041,,,,,,,,,N/A,0.04,,,Inactive,$0.00,,,,,,,,0.40,0,0,0,0,,,,N,0.0084,First group,-1,0.96,1,9,18,7%,23%,0%,7,24,50,1.98,,Stable,,,MustProvideSellerSKU
